32,652,11
33,674,11
34,708,11
35,728,11
36,743,11
37,761,11
38,778,11
39,792,11
40,811,11
41,822,11
42,832,11
43,841,11
44,853,11
45,868,11
46,878,11
47,884,11
48,896,11
49,905,11
0,98,12
1,108,12
2,122,12
3,139,12
4,149,12
5,165,12
6,181,12
7,195,12
8,215,12
9,231,12
10,251,12
11,266,12
12,281,12
13,302,12
14,316,12
15,335,12
16,354,12
17,376,12
18,402,12
19,427,12
20,443,12
21,469,12
22,487,12
23,509,12
24,529,12
25,546,12
26,565,12
27,581,12
28,596,12
29,608,12
30,637,12
31,652,12
32,677,12
33,693,12
34,718,12
35,741,12
36,761,12
37,779,12
38,796,12
39,812,12
40,833,12
41,837,12
42,849,12
43,858,12
44,870,12
45,878,12
46,884,12
47,892,12
48,898,12
49,910,12
0,98,13
1,111,13
2,123,13
3,129,13
4,147,13
5,157,13
6,173,13
7,188,13
8,198,13
9,206,13
10,214,13
11,227,13
12,245,13
13,256,13
14,279,13
15,293,13
16,309,13
17,325,13
18,345,13
19,370,13
20,384,13
21,405,13
22,418,13
23,440,13
24,465,13
25,490,13
26,515,13
27,538,13
28,565,13
29,592,13
30,609,13
31,637,13
32,659,13
33,677,13
34,699,13
35,716,13
36,732,13
37,750,13
38,763,13
39,782,13
40,797,13
41,811,13
42,822,13
43,832,13
44,845,13
45,859,13
46,871,13
47,885,13
48,896,13
49,900,13
0,98,14
1,114,14
2,128,14
3,143,14
4,153,14
5,166,14
6,179,14
7,191,14
8,200,14
9,218,14
10,238,14
11,256,14
12,269,14
13,294,14
14,313,14
15,330,14
16,355,14
17,384,14
18,411,14
19,439,14
20,469,14
21,498,14
22,517,14
23,543,14
24,565,14
25,587,14
26,607,14
27,626,14
28,644,14
29,664,14
30,683,14
31,702,14
32,719,14
33,741,14
34,761,14
35,777,14
36,793,14
37,812,14
38,828,14
39,846,14
40,853,14
41,861,14
42,868,14
43,882,14
44,894,14
45,903,14
46,912,14
47,919,14
48,929,14
49,933,14
0,98,15
1,118,15
2,126,15
3,141,15
4,156,15
5,178,15
6,198,15
7,217,15
8,248,15
9,269,15
10,287,15
11,311,15
12,331,15
13,348,15
14,364,15
15,383,15
16,401,15
17,419,15
18,444,15
19,461,15
20,486,15
21,509,15
22,538,15
23,563,15
24,585,15
25,605,15
26,626,15
27,645,15
28,661,15
29,686,15
30,704,15
31,718,15
32,738,15
33,750,15
34,771,15
35,782,15
36,800,15
37,816,15
38,831,15
39,842,15
40,854,15
41,863,15
42,872,15
43,887,15
44,898,15
45,907,15
46,917,15
47,921,15
48,925,15
49,931,15
0,98,16
1,117,16
2,125,16
3,137,16
4,154,16
5,172,16
6,187,16
7,205,16
8,214,16
9,234,16
10,251,16
11,272,16
12,291,16
13,312,16
14,333,16
15,356,16
16,376,16
17,403,16
18,425,16
19,443,16
20,462,16
21,480,16
22,498,16
23,516,16
24,541,16
25,563,16
26,598,16
27,622,16
28,645,16
29,671,16
30,690,16
31,703,16
32,733,16
33,750,16
34,763,16
35,778,16
36,796,16
37,809,16
38,825,16
39,834,16
40,843,16
41,855,16
42,862,16
43,874,16
44,884,16
45,893,16
46,908,16
47,920,16
48,926,16
49,937,16
0,98,17
1,107,17
2,122,17
3,135,17
4,147,17
5,160,17
6,174,17
7,183,17
8,198,17
9,227,17
10,248,17
11,267,17
12,287,17
13,311,17
14,326,17
15,350,17
16,370,17
17,385,17
18,417,17
19,441,17
20,459,17
21,486,17
22,511,17
23,538,17
24,558,17
25,576,17
26,592,17
27,616,17
28,638,17
29,656,17
30,671,17
31,690,17
32,702,17
33,719,17
34,740,17
35,759,17
36,781,17
37,793,17
38,811,17
39,826,17
40,844,17
41,858,17
42,866,17
43,880,17
44,889,17
45,901,17
46,910,17
47,923,17
48,927,17
49,931,17
0,98,18
1,109,18
2,124,18
3,142,18
4,149,18
5,160,18
6,178,18
7,191,18
8,201,18
9,216,18
10,235,18
11,257,18
12,280,18
13,291,18
14,311,18
15,334,18
16,366,18
17,387,18
18,418,18
19,440,18
20,469,18
21,494,18
22,513,18
23,527,18
24,540,18
25,559,18
26,581,18
27,603,18
28,625,18
29,648,18
30,668,18
31,690,18
32,710,18
33,729,18
34,742,18
35,760,18
36,780,18
37,793,18
38,802,18
39,816,18
40,831,18
41,839,18
42,848,18
43,860,18
44,866,18
45,876,18
46,882,18
47,888,18
48,894,18
49,903,18
0,98,19
1,110,19
2,124,19
3,133,19
4,151,19
5,166,19
6,180,19
7,194,19
8,209,19
9,226,19
10,240,19
11,253,19
12,271,19
13,286,19
14,297,19
15,314,19
16,335,19
17,353,19
18,379,19
19,406,19
20,431,19
21,447,19
22,468,19
23,492,19
24,506,19
25,535,19
26,566,19
27,588,19
28,613,19
29,629,19
30,654,19
31,673,19
32,688,19
33,706,19
34,724,19
35,740,19
36,750,19
37,763,19
38,776,19
39,785,19
40,797,19
41,810,19
42,821,19
43,835,19
44,850,19
45,861,19
46,874,19
47,881,19
48,887,19
49,894,19
0,98,20
1,112,20
2,124,20
3,144,20
4,160,20
5,176,20
6,192,20
7,208,20
8,235,20
9,248,20
10,262,20
11,275,20
12,294,20
13,322,20
14,340,20
15,366,20
16,383,20
17,398,20
18,427,20
19,446,20
20,465,20
21,487,20
22,509,20
23,531,20
24,550,20
25,571,20
26,588,20
27,603,20
28,618,20
29,633,20
30,655,20
31,676,20
32,692,20
33,708,20
34,725,20
35,742,20
36,758,20
37,779,20
38,793,20
39,806,20
40,823,20
41,837,20
42,850,20
43,861,20
44,872,20
45,878,20
46,888,20
47,897,20
48,906,20
49,915,20
0,98,21
1,119,21
2,135,21
3,156,21
4,169,21
5,186,21
6,203,21
7,224,21
8,241,21
9,256,21
10,271,21
11,289,21
12,315,21
13,345,21
14,367,21
15,391,21
16,406,21
17,431,21
18,448,21
19,461,21
20,489,21
21,514,21
22,535,21
23,565,21
24,595,21
25,618,21
26,637,21
27,644,21
28,664,21
29,687,21
30,709,21
31,723,21
32,732,21
33,745,21
34,764,21
35,783,21
36,798,21
37,814,21
38,827,21
39,841,21
40,852,21
41,864,21
42,877,21
43,885,21
44,894,21
45,904,21
46,909,21
47,917,21
48,922,21
49,928,21
0,98,22
1,113,22
2,126,22
3,146,22
4,165,22
5,171,22
6,183,22
7,200,22
8,211,22
9,226,22
10,250,22
11,269,22
12,283,22
13,305,22
14,324,22
15,349,22
16,370,22
17,392,22
18,410,22
19,431,22
20,462,22
21,492,22
22,520,22
23,549,22
24,577,22
25,610,22
26,636,22
27,652,22
28,670,22
29,688,22
30,713,22
31,727,22
32,743,22
33,761,22
34,783,22
35,800,22
36,814,22
37,823,22
38,841,22
39,849,22
40,866,22
41,872,22
42,882,22
43,895,22
44,902,22
45,910,22
46,919,22
47,925,22
48,936,22
49,940,22
0,98,23
1,116,23
2,129,23
3,140,23
4,155,23
5,168,23
6,182,23
7,191,23
8,205,23
9,215,23
10,232,23
11,242,23
12,260,23
13,281,23
14,303,23
15,322,23
16,341,23
17,358,23
18,380,23
19,412,23
20,431,23
21,452,23
22,477,23
23,500,23
24,524,23
25,545,23
26,568,23
27,594,23
28,622,23
29,655,23
30,673,23
31,695,23
32,712,23
33,721,23
34,745,23
35,764,23
36,774,23
37,793,23
38,812,23
39,818,23
40,836,23
41,842,23
42,854,23
43,866,23
44,877,23
45,886,23
46,897,23
47,904,23
48,916,23
49,924,23
0,98,24
1,115,24
2,129,24
3,138,24
4,157,24
5,180,24
6,192,24
7,211,24
8,224,24
9,239,24
10,260,24
11,280,24
12,302,24
13,320,24
14,339,24
15,361,24
16,377,24
17,397,24
18,426,24
19,455,24
20,480,24
21,507,24
22,522,24
23,546,24
24,572,24
25,599,24
26,622,24
27,651,24
28,670,24
29,694,24
30,711,24
31,732,24
32,751,24
33,770,24
34,786,24
35,802,24
36,813,24
37,825,24
38,839,24
39,848,24
40,860,24
41,871,24
42,882,24
43,891,24
44,898,24
45,909,24
46,915,24
47,923,24
48,931,24
49,935,24
0,98,25
1,113,25
2,129,25
3,150,25
4,164,25
5,175,25
6,189,25
7,204,25
8,218,25
9,230,25
10,250,25
11,267,25
12,290,25
13,302,25
14,330,25
15,345,25
16,381,25
17,401,25
18,424,25
19,452,25
20,477,25
21,502,25
22,526,25
23,546,25
24,567,25
25,592,25
26,613,25
27,630,25
28,657,25
29,675,25
30,698,25
31,716,25
32,733,25
33,751,25
34,770,25
35,790,25
36,800,25
37,810,25
38,826,25
39,836,25
40,845,25
41,860,25
42,875,25
43,886,25
44,897,25
45,909,25
46,916,25
47,918,25
48,926,25
49,934,25
0,98,26
1,114,26
2,121,26
3,134,26
4,152,26
5,168,26
6,176,26
7,188,26
8,198,26
9,211,26
10,225,26
11,242,26
12,261,26
13,288,26
14,314,26
15,336,26
16,354,26
17,374,26
18,396,26
19,413,26
20,434,26
21,451,26
22,475,26
23,494,26
24,515,26
25,532,26
26,547,26
27,567,26
28,593,26
29,619,26
30,646,26
31,657,26
32,675,26
33,699,26
34,721,26
35,744,26
36,754,26
37,767,26
38,782,26
39,802,26
40,816,26
41,832,26
42,842,26
43,854,26
44,867,26
45,877,26
46,885,26
47,890,26
48,901,26
49,908,26
0,98,27
1,111,27
2,125,27
3,147,27
4,162,27
5,172,27
6,191,27
7,205,27
8,218,27
9,236,27
10,254,27
11,285,27
12,303,27
13,327,27
14,343,27
15,357,27
16,374,27
17,395,27
18,415,27
19,437,27
20,460,27
21,483,27
22,511,27
23,543,27
24,574,27
25,594,27
26,618,27
27,636,27
28,655,27
29,678,27
30,695,27
31,715,27
32,730,27
33,747,27
34,764,27
35,781,27
36,795,27
37,804,27
38,818,27
39,837,27
40,844,27
41,858,27
42,877,27
43,885,27
44,900,27
45,907,27
46,914,27
47,925,27
48,931,27
49,934,27
0,98,28
1,112,28
2,131,28
3,143,28
4,158,28
5,177,28
6,191,28
7,206,28
8,227,28
9,241,28
10,257,28
11,271,28
12,293,28
13,307,28
14,334,28
15,354,28
16,375,28
17,397,28
18,419,28
19,438,28
20,459,28
21,480,28
22,500,28
23,524,28
24,542,28
25,567,28
26,586,28
27,602,28
28,619,28
29,632,28
30,652,28
31,673,28
32,693,28
33,707,28
34,725,28
35,735,28
36,756,28
37,770,28
38,787,28
39,795,28
40,808,28
41,827,28
42,832,28
43,847,28
44,856,28
45,868,28
46,882,28
47,892,28
48,898,28
49,907,28
0,98,29
1,111,29
2,118,29
3,133,29
4,154,29
5,171,29
6,182,29
7,192,29
8,206,29
9,231,29
10,245,29
11,262,29
12,283,29
13,305,29
14,328,29
15,354,29
16,378,29
17,405,29
18,425,29
19,442,29
20,464,29
21,483,29
22,508,29
23,534,29
24,554,29
25,580,29
26,611,29
27,633,29
28,651,29
29,674,29
30,692,29
31,711,29
32,724,29
33,745,29
34,765,29
35,787,29
36,804,29
37,821,29
38,838,29
39,855,29
40,865,29
41,873,29
42,885,29
43,893,29
44,897,29
45,901,29
46,909,29
47,923,29
48,924,29
49,930,29
0,98,30
1,103,30
2,124,30
3,136,30
4,142,30
5,156,30
6,167,30
7,182,30
8,199,30
9,220,30
10,235,30
11,249,30
12,271,30
13,283,30
14,293,30
15,316,30
16,333,30
17,351,30
18,369,30
19,398,30
20,416,30
21,444,30
22,470,30
23,488,30
24,515,30
25,545,30
26,561,30
27,582,30
28,603,30
29,623,30
30,645,30
31,664,30
32,682,30
33,700,30
34,713,30
35,736,30
36,755,30
37,777,30
38,789,30
39,808,30
40,826,30
41,841,30
42,856,30
43,864,30
44,872,30
45,879,30
46,886,30
47,899,30
48,909,30
49,918,30
0,98,31
1,110,31
2,127,31
3,148,31
4,157,31
5,170,31
6,187,31
7,204,31
8,217,31
9,226,31
10,243,31
11,266,31
12,288,31
13,308,31
14,333,31
15,358,31
16,374,31
17,395,31
18,416,31
19,431,31
20,462,31
21,470,31
22,491,31
23,518,31
24,539,31
25,565,31
26,584,31
27,612,31
28,633,31
29,655,31
30,671,31
31,684,31
32,710,31
33,725,31
34,747,31
35,762,31
36,776,31
37,789,31
38,799,31
39,819,31
40,832,31
41,844,31
42,851,31
43,861,31
44,872,31
45,881,31
46,892,31
47,902,31
48,906,31
49,912,31
0,98,32
1,113,32
2,124,32
3,134,32
4,143,32
5,152,32
6,162,32
7,175,32
8,193,32
9,206,32
10,221,32
11,235,32
12,250,32
13,268,32
14,289,32
15,306,32
16,330,32
17,349,32
18,368,32
19,386,32
20,412,32
21,439,32
22,457,32
23,482,32
24,504,32
25,530,32
26,550,32
27,562,32
28,584,32
29,607,32
30,622,32
31,643,32
32,662,32
33,679,32
34,703,32
35,717,32
36,726,32
37,735,32
38,752,32
39,765,32
40,776,32
41,794,32
42,806,32
43,820,32
44,835,32
45,844,32
46,859,32
47,867,32
48,876,32
49,886,32
0,98,33
1,114,33
2,128,33
3,148,33
4,164,33
5,183,33
6,204,33
7,219,33
8,236,33
9,257,33
10,276,33
11,295,33
12,313,33
13,333,33
14,352,33
15,368,33
16,393,33
17,414,33
18,431,33
19,452,33
20,479,33
21,511,33
22,533,33
23,555,33
24,574,33
25,586,33
26,600,33
27,621,33
28,641,33
29,654,33
30,674,33
31,690,33
32,706,33
33,718,33
34,729,33
35,740,33
36,756,33
37,771,33
38,786,33
39,802,33
40,811,33
41,828,33
42,839,33
43,854,33
44,865,33
45,878,33
46,888,33
47,895,33
48,900,33
49,914,33
0,98,34
1,117,34
2,137,34
3,150,34
4,165,34
5,182,34
6,207,34
7,222,34
8,233,34
9,247,34
10,265,34
11,281,34
12,308,34
13,334,34
14,355,34
15,372,34
16,391,34
17,405,34
18,434,34
19,460,34
20,477,34
21,498,34
22,521,34
23,544,34
24,569,34
25,592,34
26,616,34
27,641,34
28,663,34
29,688,34
30,708,34
31,731,34
32,751,34
33,765,34
34,779,34
35,793,34
36,810,34
37,831,34
38,847,34
39,859,34
40,871,34
41,889,34
42,900,34
43,909,34
44,914,34
45,923,34
46,930,34
47,937,34
48,942,34
49,947,34
0,98,35
1,111,35
2,119,35
3,131,35
4,142,35
5,153,35
6,164,35
7,181,35
8,199,35
9,208,35
10,226,35
11,236,35
12,253,35
13,274,35
14,299,35
15,314,35
16,329,35
17,358,35
18,381,35
19,407,35
20,435,35
21,455,35
22,479,35
23,510,35
24,538,35
25,565,35
26,584,35
27,605,35
28,629,35
29,652,35
30,675,35
31,693,35
32,714,35
33,740,35
34,760,35
35,776,35
36,797,35
37,811,35
38,826,35
39,840,35
40,855,35
41,879,35
42,895,35
43,909,35
44,919,35
45,926,35
46,933,35
47,939,35
48,948,35
49,955,35
0,98,36
1,114,36
2,134,36
3,140,36
4,152,36
5,162,36
6,175,36
7,191,36
8,201,36
9,225,36
10,239,36
11,250,36
12,269,36
13,288,36
14,306,36
15,330,36
16,355,36
17,381,36
18,399,36
19,416,36
20,442,36
21,457,36
22,482,36
23,505,36
24,524,36
25,553,36
26,571,36
27,594,36
28,606,36
29,624,36
30,644,36
31,664,36
32,683,36
33,702,36
34,719,36
35,733,36
36,748,36
37,763,36
38,775,36
39,797,36
40,819,36
41,835,36
42,847,36
43,860,36
44,874,36
45,889,36
46,896,36
47,905,36
48,913,36
49,918,36
0,98,37
1,113,37
2,127,37
3,135,37
4,151,37
5,159,37
6,172,37
7,187,37
8,201,37
9,218,37
10,234,37
11,254,37
12,276,37
13,295,37
14,310,37
15,332,37
16,356,37
17,372,37
18,397,37
19,426,37
20,443,37
21,463,37
22,480,37
23,500,37
24,521,37
25,544,37
26,552,37
27,582,37
28,603,37
29,625,37
30,637,37
31,667,37
32,688,37
33,715,37
34,735,37
35,743,37
36,760,37
37,777,37
38,791,37
39,806,37
40,821,37
41,833,37
42,841,37
43,858,37
44,867,37
45,879,37
46,885,37
47,896,37
48,904,37
49,914,37
0,98,38
1,117,38
2,127,38
3,135,38
4,146,38
5,160,38
6,172,38
7,190,38
8,211,38
9,226,38
10,247,38
11,253,38
12,268,38
13,296,38
14,312,38
15,339,38
16,363,38
17,377,38
18,399,38
19,418,38
20,440,38
21,465,38
22,482,38
23,502,38
24,521,38
25,546,38
26,574,38
27,600,38
28,622,38
29,640,38
30,659,38
31,678,38
32,699,38
33,719,38
34,737,38
35,758,38
36,767,38
37,781,38
38,796,38
39,810,38
40,826,38
41,841,38
42,851,38
43,857,38
44,868,38
45,876,38
46,883,38
47,892,38
48,901,38
49,913,38
0,98,39
1,109,39
2,117,39
3,131,39
4,150,39
5,165,39
6,177,39
7,197,39
8,218,39
9,234,39
10,248,39
11,267,39
12,277,39
13,299,39
14,317,39
15,339,39
16,355,39
17,371,39
18,388,39
19,414,39
20,427,39
21,452,39
22,469,39
23,489,39
24,516,39
25,534,39
26,554,39
27,573,39
28,587,39
29,612,39
30,636,39
31,653,39
32,669,39
33,687,39
34,703,39
35,721,39
36,741,39
37,759,39
38,771,39
39,784,39
40,794,39
41,801,39
42,816,39
43,824,39
44,838,39
45,844,39
46,851,39
47,865,39
48,872,39
49,878,39
0,98,40
1,109,40
2,123,40
3,133,40
4,144,40
5,159,40
6,174,40
7,194,40
8,222,40
9,245,40
10,269,40
11,292,40
12,316,40
13,336,40
14,353,40
15,380,40
16,401,40
17,418,40
18,436,40
19,463,40
20,484,40
21,517,40
22,538,40
23,552,40
24,571,40
25,588,40
26,606,40
27,642,40
28,661,40
29,683,40
30,708,40
31,724,40
32,737,40
33,753,40
34,767,40
35,790,40
36,801,40
37,815,40
38,829,40
39,852,40
40,864,40
41,877,40
42,893,40
43,903,40
44,913,40
45,923,40
46,925,40
47,933,40
48,938,40
49,944,40
0,98,41
1,120,41
2,133,41
3,153,41
4,165,41
5,183,41
6,198,41
7,210,41
8,226,41
9,247,41
10,262,41
11,279,41
12,296,41
13,307,41
14,331,41
15,358,41
16,376,41
17,399,41
18,420,41
19,450,41
20,474,41
21,491,41
22,512,41
23,527,41
24,541,41
25,561,41
26,581,41
27,601,41
28,620,41
29,646,41
30,664,41
31,674,41
32,697,41
33,714,41
34,734,41
35,750,41
36,762,41
37,777,41
38,793,41
39,806,41
40,824,41
41,832,41
42,843,41
43,858,41
44,868,41
45,881,41
46,890,41
47,902,41
48,915,41
49,919,41
0,98,42
1,113,42
2,129,42
3,143,42
4,157,42
5,174,42
6,191,42
7,211,42
8,227,42
9,240,42
10,260,42
11,279,42
12,297,42
13,318,42
14,333,42
15,357,42
16,379,42
17,399,42
18,425,42
19,444,42
20,468,42
21,488,42
22,511,42
23,533,42
24,559,42
25,578,42
26,603,42
27,623,42
28,640,42
29,660,42
30,685,42
31,703,42
32,717,42
33,731,42
34,751,42
35,774,42
36,785,42
37,810,42
38,821,42
39,829,42
40,842,42
41,854,42
42,861,42
43,871,42
44,881,42
45,890,42
46,898,42
47,909,42
48,916,42
49,929,42
0,98,43
1,111,43
2,120,43
3,132,43
4,139,43
5,152,43
6,172,43
7,184,43
8,196,43
9,218,43
10,240,43
11,258,43
12,279,43
13,293,43
14,314,43
15,346,43
16,365,43
17,388,43
18,407,43
19,424,43
20,444,43
21,468,43
22,497,43
23,528,43
24,550,43
25,572,43
26,597,43
27,614,43
28,643,43
29,664,43
30,689,43
31,710,43
32,724,43
33,752,43
34,761,43
35,773,43
36,783,43
37,795,43
38,807,43
39,823,43
40,831,43
41,849,43
42,864,43
43,870,43
44,875,43
45,887,43
46,891,43
47,897,43
48,904,43
49,916,43
0,98,44
1,106,44
2,121,44
3,131,44
4,144,44
5,157,44
6,166,44
7,176,44
8,185,44
9,206,44
10,220,44
11,232,44
12,254,44
13,272,44
14,292,44
15,307,44
16,326,44
17,342,44
18,360,44
19,378,44
20,401,44
21,423,44
22,449,44
23,471,44
24,500,44
25,528,44
26,554,44
27,577,44
28,593,44
29,616,44
30,638,44
31,657,44
32,675,44
33,698,44
34,723,44
35,738,44
36,758,44
37,780,44
38,805,44
39,817,44
40,829,44
41,840,44
42,848,44
43,860,44
44,870,44
45,880,44
46,883,44
47,894,44
48,902,44
49,908,44
0,98,45
1,111,45
2,128,45
3,141,45
4,161,45
5,172,45
6,186,45
7,203,45
8,217,45
9,236,45
10,247,45
11,267,45
12,294,45
13,319,45
14,335,45
15,350,45
16,374,45
17,398,45
18,424,45
19,444,45
20,469,45
21,480,45
22,500,45
23,524,45
24,539,45
25,566,45
26,590,45
27,617,45
28,641,45
29,656,45
30,672,45
31,692,45
32,713,45
33,739,45
34,760,45
35,784,45
36,802,45
37,814,45
38,828,45
39,845,45
40,859,45
41,869,45
42,880,45
43,892,45
44,903,45
45,911,45
46,919,45
47,927,45
48,933,45
49,946,45
0,98,46
1,115,46
2,135,46
3,148,46
4,160,46
5,171,46
6,187,46
7,203,46
8,218,46
9,239,46
10,259,46
11,277,46
12,296,46
13,326,46
14,348,46
15,365,46
16,390,46
17,415,46
18,440,46
19,464,46
20,484,46
21,512,46
22,529,46
23,546,46
24,566,46
25,594,46
26,616,46
27,641,46
28,658,46
29,674,46
30,693,46
31,706,46
32,731,46
